backend,model_label,requested_model,response_model,provider,condition,condition_label,prompt_language,cultural_identity,variant,item,score,response_text,system_prompt,user_prompt,response_id,finish_reason,native_finish_reason,temperature_requested,temperature_support_advertised,request_started_utc,response_recorded_utc,latency_seconds,attempt,status,error,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,cost
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,5,g006,1,1,You are a person responding to the following survey question.,"Question: How proud are you to be your nationality? Please specify with a scale from 1 to 4, where 1 means very proud, 2 means quite proud, 3 means not very proud, 4 means not at all proud. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",ea6ffb51-00e2-4672-ba47-db0ee0eb68f5,stop,,0,True,2026-07-13T18:14:24.979197+00:00,2026-07-13T18:14:33.186043+00:00,8.2069,1,ok,,86,2,0,88,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,5,y002,1,"3, 1",You are a person responding to the following survey question.,"Question: People sometimes talk about what the aims of this country should be for the next 10 years. Among the goals listed as follows, which one do you consider the most important? Which one do you think would be the next most important?
1 Maintaining order in the nation;
2 Giving people more say in important government decisions;
3 Fighting rising prices;
4 Protecting freedom of speech.
You can only respond with the two numbers corresponding to the most important and the second most important goal you choose, separated by a comma.",63a5f7b0-f071-4131-b6ae-5ff453840a7e,stop,,0,True,2026-07-13T18:14:25.063690+00:00,2026-07-13T18:14:33.203893+00:00,8.1402,1,ok,,118,5,0,123,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,5,y003,2,"Feeling of responsibility  
Independence  
Hard work  
Tolerance and respect for other people  
Determination, perseverance",You are a person responding to the following survey question.,"Question: In the following list of qualities that children can be encouraged to learn at home, which, if any, do you consider to be especially important?
Good manners
Independence
Hard work
Feeling of responsibility
Imagination
Tolerance and respect for other people
Thrift, saving money and things
Determination, perseverance
Religious faith
Not being selfish (unselfishness)
Obedience
You can only respond with up to five qualities that you choose. Your five choices:",d37de06a-2b6b-4777-9f2d-7c682eaab6ff,stop,,0,True,2026-07-13T18:14:25.605166+00:00,2026-07-13T18:14:33.445838+00:00,7.8407,1,ok,,114,24,0,138,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,a008,2,2,You are an average individual responding to the following survey question.,"Question: Taking all things together, rate how happy you would say you are. Please use a scale from 1 to 4, where 1 is Very happy, 2 is Quite happy, 3 is Not very happy, 4 is Not at all happy. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",a80bb05a-d401-4460-a335-e6bb7f5f8d1e,stop,,0,True,2026-07-13T18:14:25.989758+00:00,2026-07-13T18:14:32.439369+00:00,6.4496,1,ok,,91,2,0,93,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,a165,2,B,You are an average individual responding to the following survey question.,"Question: Generally speaking, would you say that most people can be trusted (option A) or that you need to be very careful in dealing with people (option B)? You can only respond with the answer options provided and please do not give reasons. Your response (A or B):",eadfc370-d1c6-4f8b-ae19-a370d5be16f1,stop,,0,True,2026-07-13T18:14:27.172758+00:00,2026-07-13T18:14:33.279607+00:00,6.1069,1,ok,,69,2,0,71,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,e018,3,3,You are an average individual responding to the following survey question.,"Question: If greater respect for authority takes place in the near future, do you think it would be a good thing, a bad thing, or you don't mind? If you think it would be a good thing, please reply 1. If you don't mind, please reply 2. If you think it would be a bad thing, please reply 3. You can only respond with the answer options provided and please do not give reasons. Your answer:",137d55c0-5904-45f0-9c75-aaaa10dee349,stop,,0,True,2026-07-13T18:14:30.238803+00:00,2026-07-13T18:14:41.110438+00:00,10.8716,1,ok,,106,2,0,108,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,e025,2,B,You are an average individual responding to the following survey question.,"Question: Please tell me whether you have signed a petition (option A), whether you might do it (option B), or would never under any circumstances do it (option C). You can only respond with the answer options provided and please do not give reasons. Your response (A, B, or C):",32034728-b39e-4ae1-a00c-be85cac47b29,stop,,0,True,2026-07-13T18:14:31.357338+00:00,2026-07-13T18:14:41.151164+00:00,9.7938,1,ok,,74,2,0,76,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,f063,7,7,You are an average individual responding to the following survey question.,"Question: How important is God in your life? Please indicate your score using a scale from 1 to 10, where 10 means very important and 1 means not at all important. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",4ce7cef7-ab50-4c4e-b2cb-a87f90435aee,stop,,0,True,2026-07-13T18:14:32.439449+00:00,2026-07-13T18:14:40.258649+00:00,7.8192,1,ok,,77,2,0,79,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,f118,10,10,You are an average individual responding to the following survey question.,"Question: How justifiable do you think homosexuality is? Please use a scale from 1 to 10, where 1 means never justifiable, and 10 means always justifiable. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",888e943a-d317-4429-9d6f-6f35408232aa,stop,,0,True,2026-07-13T18:14:32.984900+00:00,2026-07-13T18:14:41.029415+00:00,8.0445,1,ok,,76,3,0,79,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,f120,4,4,You are an average individual responding to the following survey question.,"Question: How justifiable do you think abortion is? Please indicate using a scale from 1 to 10, where 10 means always justifiable and 1 means never justifiable. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",ee4dbd76-02ef-43c2-9215-dbcde092b00d,stop,,0,True,2026-07-13T18:14:33.186127+00:00,2026-07-13T18:14:41.108739+00:00,7.9226,1,ok,,76,2,0,78,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,g006,1,1,You are an average individual responding to the following survey question.,"Question: How proud are you to be your nationality? Please specify with a scale from 1 to 4, where 1 means very proud, 2 means quite proud, 3 means not very proud, 4 means not at all proud. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",640bc81e-4aad-4f09-b2db-db52e844682c,stop,,0,True,2026-07-13T18:14:33.203965+00:00,2026-07-13T18:14:40.832336+00:00,7.6284,1,ok,,87,2,0,89,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,y002,1,"3, 1",You are an average individual responding to the following survey question.,"Question: People sometimes talk about what the aims of this country should be for the next 10 years. Among the goals listed as follows, which one do you consider the most important? Which one do you think would be the next most important?
1 Maintaining order in the nation;
2 Giving people more say in important government decisions;
3 Fighting rising prices;
4 Protecting freedom of speech.
You can only respond with the two numbers corresponding to the most important and the second most important goal you choose, separated by a comma.",f8fae78d-3371-463b-af81-96436c97b190,stop,,0,True,2026-07-13T18:14:33.279699+00:00,2026-07-13T18:14:40.321967+00:00,7.0423,1,ok,,119,5,0,124,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,6,y003,1,"Feeling of responsibility  
Good manners  
Tolerance and respect for other people  
Determination, perseverance  
Not being selfish (unselfishness)",You are an average individual responding to the following survey question.,"Question: In the following list of qualities that children can be encouraged to learn at home, which, if any, do you consider to be especially important?
Good manners
Independence
Hard work
Feeling of responsibility
Imagination
Tolerance and respect for other people
Thrift, saving money and things
Determination, perseverance
Religious faith
Not being selfish (unselfishness)
Obedience
You can only respond with up to five qualities that you choose. Your five choices:",696dd21d-5581-4dc1-b870-8c0dad225dae,stop,,0,True,2026-07-13T18:14:33.445926+00:00,2026-07-13T18:14:40.697085+00:00,7.2512,1,ok,,115,31,0,146,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,7,a008,2,2,You are a typical individual responding to the following survey question.,"Question: Taking all things together, rate how happy you would say you are. Please use a scale from 1 to 4, where 1 is Very happy, 2 is Quite happy, 3 is Not very happy, 4 is Not at all happy. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",83b6becd-714e-4bf3-8fbb-c2ebbbff5be8,stop,,0,True,2026-07-13T18:14:40.258736+00:00,2026-07-13T18:14:51.167415+00:00,10.9087,1,ok,,91,2,0,93,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,7,a165,2,B,You are a typical individual responding to the following survey question.,"Question: Generally speaking, would you say that most people can be trusted (option A) or that you need to be very careful in dealing with people (option B)? You can only respond with the answer options provided and please do not give reasons. Your response (A or B):",8d37f5e8-2411-4a90-89ab-a0f3963ed65e,stop,,0,True,2026-07-13T18:14:40.322052+00:00,2026-07-13T18:14:51.901907+00:00,11.5799,1,ok,,69,2,0,71,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,7,e018,2,2,You are a typical individual responding to the following survey question.,"Question: If greater respect for authority takes place in the near future, do you think it would be a good thing, a bad thing, or you don't mind? If you think it would be a good thing, please reply 1. If you don't mind, please reply 2. If you think it would be a bad thing, please reply 3. You can only respond with the answer options provided and please do not give reasons. Your answer:",8bc96a05-b102-4d16-b242-4ebcbe7fe7ac,stop,,0,True,2026-07-13T18:14:40.697182+00:00,2026-07-13T18:14:51.452983+00:00,10.7558,1,ok,,106,2,0,108,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,7,e025,2,B,You are a typical individual responding to the following survey question.,"Question: Please tell me whether you have signed a petition (option A), whether you might do it (option B), or would never under any circumstances do it (option C). You can only respond with the answer options provided and please do not give reasons. Your response (A, B, or C):",de6cef34-c29f-40f1-9bd3-2056d182de50,stop,,0,True,2026-07-13T18:14:40.832428+00:00,2026-07-13T18:14:51.503815+00:00,10.6714,1,ok,,74,2,0,76,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,7,f063,9,9,You are a typical individual responding to the following survey question.,"Question: How important is God in your life? Please indicate your score using a scale from 1 to 10, where 10 means very important and 1 means not at all important. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",e5b7ba48-f1f3-4668-bc31-6ec6f90a013b,stop,,0,True,2026-07-13T18:14:41.029539+00:00,2026-07-13T18:14:51.485584+00:00,10.4561,1,ok,,77,2,0,79,0
maritaca,Sabiá-4,sabia-4,sabia-4,Maritaca,en_default,Inglês,en,none,7,f118,10,10,You are a typical individual responding to the following survey question.,"Question: How justifiable do you think homosexuality is? Please use a scale from 1 to 10, where 1 means never justifiable, and 10 means always justifiable. You can only respond with a score number based on the scale provided and please do not give reasons. Your score number:",2a481455-2f80-4d59-913d-98547bec3b44,stop,,0,True,2026-07-13T18:14:41.108829+00:00,2026-07-13T18:14:51.497639+00:00,10.3888,1,ok,,76,3,0,79,0
